id,type,address,number,postal_code,municipality,province,location,public,available,hours,lat,lon
744.0,,Parc Industriel,,4300.0,Waremme,Liège,,Y,,,50.6890793,5.2853512
745.0,,Chaussée Romaine,176.0,4300.0,WAREMME,Liège,,Y,,,50.6927667,5.2681961
746.0,,Stadsplein,1.0,3600.0,Genk,Limburg,,,,,50.9653468,5.494804821760479
747.0,,Markt Z/N ,,3980.0,Tessenderlo,Limburg,,Y,,,,
748.0,,p.a. Markt,21.0,9800.0,Deinze,Oost-Vlaanderen,,,,,,
749.0,,Avenue de l Industrie,1.0,4500.0,Tihange,Liège,,,,,50.532132399999995,5.272896791381523
750.0,,Avenue de l industrie ,1.0,4500.0,Tihange,Liège,,,,,50.532132399999995,5.272896791381523
751.0,,Avenue de l Industrie ,1.0,4500.0,Tihange,Liège,,,,,50.532132399999995,5.272896791381523
752.0,,Av. De L Industrie,1.0,4500.0,Tihange,Liège,,,,,50.532132399999995,5.272896791381523
753.0,,Avenue de l Industrie ,1.0,4500.0,Tihange,Liège,,,,,50.532132399999995,5.272896791381523
754.0,,Avenue de l Industrie,1.0,4500.0,Tihange,Liège,,,,,50.532132399999995,5.272896791381523
755.0,,Avenue de l Industrie,1.0,4500.0,Tihange,Liège,,,,,50.532132399999995,5.272896791381523
757.0,,Leonardo Da Vincilaan,4.0,1831.0,Diegem,Vlaams-Brabant,,,,,50.8921785,4.4608919
758.0,,Chaussée de Mons,,7180.0,Seneffe,Hainaut,,,,,50.5172585,4.2477816
759.0,,Waalstraat,18.0,9870.0,Zulte,Oost-Vlaanderen,,,,,50.9160371,3.4558025
762.0,,Rue du Travail 63,63.0,7000.0,Mons,Hainaut,,N,,,,
769.0,,Avenue Louise 480 ,480.0,1050.0,Bruxelles,Bruxelles-Brussel,,,,,,
777.0,,Sporthalstraat,12.0,3300.0,Tienen,Vlaams-Brabant,,Y,,,50.81892,4.9456346
778.0,,Reizegersstraat,81.0,3300.0,TIENEN,Vlaams-Brabant,,Y,,,,
779.0,,Rue Laid Burniat,5.0,1348.0,Louvain-la-Neuve,Brabant Wallon,,,,,50.6663428,4.6367091
781.0,,Rue du Panorama,57.0,4801.0,Stembert,Liège,,,,,49.5707828,5.828740033433081
782.0,,Rue du Châtelet,266.0,6030.0,MARCHIENNE-AU-PONT,Hainaut,,,,,50.5664474,4.5220244
783.0,,Rue du Châtelet ,266.0,6030.0,MARCHIENNE-AU-PONT,Hainaut,,,,,50.5664474,4.5220244
784.0,,Koning Albertlaan ,1.0,9840.0,De,Oost-Vlaanderen,,Y,,,50.9925266,3.6510507
785.0,,Polderbos ,20.0,9840.0,De,Oost-Vlaanderen,,Y,,,50.991402300000004,3.6441445442912164
789.0,,Boulevard Charlemagne ,,1000.0,Bruxelles,Bruxelles-Brussel,,Y,,,50.8438512,4.3812723
790.0,,Avenue des Combattants,35.0,1490.0,Court-Saint-Etienne,Brabant Wallon,,,,,50.615918199999996,4.506862714337846
791.0,,Avenue Einstein,2.0,1300.0,Wavre,Brabant Wallon,,,,,50.6660942,4.625886633782966
792.0,,Rue Armand Dewolf,2.0,1357.0,Hélécine,Brabant Wallon,,,,,,
794.0,,Chaussée de Charleroi ,110.0,1060.0,Bruxelles,Bruxelles-Brussel,,,,,50.82787664999999,4.3556390196850945
795.0,,Rogierplein,11.0,1210.0,Brussel,Bruxelles-Brussel,,,,,50.8562044,4.359189
796.0,,Galileelaan,5.0,1210.0,Brussel,Bruxelles-Brussel,,,,,50.8531122,4.3676954
797.0,,Pachecolaan,44.0,1000.0,Brussel,Bruxelles-Brussel,,,,,50.8532291,4.3624502
798.0,,Rue de Bois de Four ,,6440.0,Froidchapelle,Hainaut,,,,,,
799.0,,Rue du Stade,,6762.0,Virton,Luxembourg,,Y,,,49.5561912,5.5132667
800.0,,A la Cour Marchal,8.0,6760.0,VIRTON,Luxembourg,,Y,,,49.5670975,5.5364188
801.0,,Rue Charles Magnette ,17.0,6760.0,VIRTON,Luxembourg,,Y,,,49.5667664,5.5318782
802.0,,Rue Bollinckx,352.0,1190.0,Bruxelles,Bruxelles-Brussel,,Y,,,50.810041,4.3074361
803.0,,Rue Neuve,123.0,1000.0,Bruxelles,Bruxelles-Brussel,,,,,50.8549391,4.3585619
804.0,,Liersesteenweg,15.0,2640.0,Mortsel,Antwerpen,,,,,51.1711091,4.4606441
805.0,,Rue Jean Etienne Lenoir,,1348.0,Louvain-la-Neuve,Brabant Wallon,,,,,,
806.0,,Philipssite,5.0,3001.0,Leuven,Vlaams-Brabant,,,,,50.8670149,4.7137196
807.0,,Louizalaan,222.0,1050.0,Brussel,Bruxelles-Brussel,,,,,50.8264649,4.3652876
808.0,,Frankrijklei,79.0,2018.0,Antwerpen,Antwerpen,,,,,51.2146996,4.413352382461593
809.0,,Industrieweg,150.0,3583.0,Paal,Limburg,,,,,51.0621964,5.177662373762646
810.0,,St. Cordulastraat,,2900.0,Schoten,Antwerpen,,,,,51.2508318,4.4987988
811.0,,Spinnerijstraat,100.0,8530.0,Harelbeke,West-Vlaanderen,,Y,,,50.830589599999996,3.2995055190157077
812.0,M5066A,Marnixlaan,13.0,1000.0,Bruxelles,Bruxelles-Brussel,,Y,,,50.8389871,4.3635688
813.0,,Engeland,555.0,1180.0,Bruxelles,Bruxelles-Brussel,,,,,50.778062,4.351162360173071
814.0,,Havenlaan,,1000.0,Brussel,Bruxelles-Brussel,,Y,,,50.8612311,4.3474925
815.0,,Ketenislaan Haven ,1500.0,9130.0,Kallo,Oost-Vlaanderen,,,,,,
822.0,,Neerveldstraat,105.0,1200.0,Bruxelles,Bruxelles-Brussel,,,,,50.85239045,4.441831553422363
823.0,,Hombeeksesteenweg ,323.0,2800.0,Mechelen,Antwerpen,,,,,51.0144902,4.4548582
824.0,,Eggestraat,1.0,2800.0,MECHELEN,Antwerpen,,,,,51.0154768,4.4642487
828.0,,Rue du Marquis,5.0,6220.0,Fleurus,Hainaut,,,,,50.307778,4.251139
829.0,,Rue du Marquis,,6220.0,Fleurus,Hainaut,,,,,,
831.0,,Avenue du Général Jadot,11.0,1360.0,Perwez,Brabant Wallon,,Y,,,50.6201867,4.806494320586159
832.0,,Square de Fré ,1.0,1180.0,Bruxelles,Bruxelles-Brussel,,,,,50.8051544,4.348343
833.0,,Rue des Sables ,20.0,1000.0,Bruxelles,Bruxelles-Brussel,,,,,50.8510096,4.3600362
834.0,,Bourgetlaan ,42.0,1130.0,Bruxelles,Bruxelles-Brussel,,,,,50.8773125,4.432468486688162
835.0,,Bourgetlaan,42.0,1130.0,Bruxelles,Bruxelles-Brussel,,,,,50.8773125,4.432468486688162
836.0,,Bourgetlaan ,42.0,1130.0,Bruxelles,Bruxelles-Brussel,,,,,50.8773125,4.432468486688162
837.0,,Bourgetlaan ,42.0,1130.0,Bruxelles,Bruxelles-Brussel,,,,,50.8773125,4.432468486688162
838.0,,Mercuriusstraat,27.0,1930.0,Nossegem,Vlaams-Brabant,,,,,51.08038445,3.6648432390026464
839.0,,Generaal Lemanstraat,69.0,2018.0,Antwerpen,Antwerpen,,,,,50.8366003,4.384372634490172
840.0,,Quai des Vennes,14.0,4020.0,Liège,Liège,,,,,50.617906,5.5901096112788
841.0,,Einde Were,106.0,9000.0,Gent,Oost-Vlaanderen,,,,,51.0512531,3.701830459916867
842.0,,Woluwedal,102.0,1200.0,Bruxelles,Bruxelles-Brussel,,,,,50.8557187,4.4449339
843.0,,Industriepark,3.0,3290.0,Diest,Vlaams-Brabant,,Y,,,51.0835228,4.803649754680682
844.0,,Zone Industrielle Feluy C ,,7181.0,Seneffe,Hainaut,,,,,50.5415875,4.21803330120132
845.0,,Havenlaan ,12.0,3980.0,Tessenderlo,Limburg,,N,,,51.0644568,5.161766081576698
846.0,Appareil fixe-Vast apparaat,Rue Mondron,40.0,6042.0,Lodelinsart,Hainaut,Salle de contrôle du coater,Non-Nee,Oui-Ja,,50.4246889,4.443606991560598
846.0,,Rue Pige-au-Croly,157.0,6042.0,Charleroi,Hainaut,,N,,,50.4241361,4.4440693
847.0,Appareil fixe-Vast apparaat,Rue Mondron ,40.0,6042.0,Lodelinsart,Hainaut,Entrée du hall 2 : VIG,Non-Nee,Oui-Ja,,50.4246889,4.443606991560598
847.0,,Rue Pige-au-Croly,157.0,6042.0,CHARLEROI,Hainaut,,N,,,50.4241361,4.4440693
848.0,,Pr. Kennedypark,2.0,8500.0,Kortrijk,West-Vlaanderen,,,,,50.8032141,3.2731127
849.0,,Statiestraat,11.0,2560.0,Nijlen,Antwerpen,,,,,51.16048925,4.669047853288278
850.0,,Schoolstraat,30.0,2590.0,Berlaar,Antwerpen,,,,,51.1163383,4.6581298
861.0,,Schoonmansveld,28.0,2870.0,Puurs,Antwerpen,,,,,51.066206750000006,4.333995898592674
862.0,,Avenue Circulaire,3.0,1180.0,Bruxelles,Bruxelles-Brussel,,Y,,,50.7987461,4.3587784
863.0,,Rue de l Environnement,8.0,4100.0,Seraing,Liège,,,,,50.6159009,5.5206512
864.0,,Kapelledreef ,4.0,9960.0,Assenede,Oost-Vlaanderen,,,,,51.2303627,3.749513636578435
865.0,,Kasteelstraat ,3.0,9960.0,Assenede,Oost-Vlaanderen,,Y,,,51.079396849999995,3.88017810336064
866.0,,3è Avenue,25.0,4040.0,Herstal,Liège,,N,,,50.6056537,3.3721884
867.0,,Voie de Liège ,33.0,4040.0,Herstal,Liège,,Y,,,50.594986000000006,5.615969019730391
869.0,,Rue du Clémarais,,6790.0,Aubange,Luxembourg,,,,,,
871.0,,Slakweidestraat,31.0,3630.0,Maasmechelen,Limburg,,,,,50.94040205,5.70107641120317
873.0,,Rue Cardinal Mercier,100.0,7711.0,Dottignies,Hainaut,,Y,,,50.72351045,3.303923120440958
874.0,,Rue Père Damien ,2.0,7700.0,Mouscron,Hainaut,,Y,,,50.7473378,3.236586
875.0,,Rue J. Dechamps ,9.0,1300.0,Wavre,Brabant Wallon,,,,,,
876.0,,Rue J. Dechamps,9.0,1300.0,WAVRE,Brabant Wallon,,,,,,
877.0,,Avenue de la Couronne ,224.0,1050.0,Bruxelles,Bruxelles-Brussel,,,,,50.82697775,4.382777032594522
878.0,,Prinsenstraat ,3.0,1850.0,Grimbergen,Vlaams-Brabant,,,,,50.93206385,4.372519892010617
881.0,,Avenue Bouchout ,10.0,1020.0,Bruxelles,Bruxelles-Brussel,,Y,,,50.89333565,4.337300296973684
882.0,,ZI Avenue de Spirou ,23.0,6220.0,Fleurus,Hainaut,,,,,,
883.0,,Rue des Sols,25.0,1000.0,Bruxelles,Bruxelles-Brussel,,,,,50.8441106,4.3582481
885.0,,Gouverneur Bovesse,74.0,5100.0,Jambes,Namur,,,,,50.4592289,4.875567682282745
886.0,,Port de herstal Pré Wigi ,20.0,4040.0,Herstal,Liège,,,,,,
887.0,,Avenue Oscar Jespers,75.0,1200.0,Bruxelles,Bruxelles-Brussel,,Y,,,50.8582148,4.444002807162805
889.0,,Avenue Oscar Jespers,75.0,1200.0,Bruxelles,Bruxelles-Brussel,,N,,,50.8582148,4.444002807162805
891.0,,Avenue Adile ,1.0,1310.0,La hulpe,Brabant Wallon,,,,,,
892.0,,Avenue Solvay ,81.0,1310.0,La hulpe,Brabant Wallon,,,,,50.738578849999996,4.47410512438568
893.0,,Avenue Solvay ,81.0,1310.0,La hulpe,Brabant Wallon,,Y,,,50.738578849999996,4.47410512438568
894.0,,Chaussée de Bruxelles ,135.0,1310.0,La hulpe,Brabant Wallon,,,,,50.74542855,4.454220929299755
895.0,,Avenue de l Astronomie,14.0,1210.0,Bruxelles,Bruxelles-Brussel,,,,,50.85123805,4.3694719184662585
896.0,,Hoogbul ,1.0,2250.0,Olen,Antwerpen,,Y,,,,
898.0,,Av. Chaussée Thielemans ,93.0,1150.0,Bruxelles,Bruxelles-Brussel,,,,,,
938.0,,Rue du Châtelet,206.0,6030.0,MARCHIENNE-AU-PONT,Hainaut,,,,,50.5664474,4.5220244
939.0,,Livingstonelaan,6.0,1000.0,Brussel,Bruxelles-Brussel,,,,,50.8451239,4.3773343
940.0,,Av. de Tervuren ,2.0,1040.0,Bruxelles,Bruxelles-Brussel,,,,,50.8400823,4.3977812
941.0,,Op  t Zand,51.0,3971.0,Leopoldsburg,Limburg,,,,,51.022288950000004,4.964422072175705
942.0,,Caïmolaan,118.0,3971.0,Leopoldsburg,Limburg,,,,,51.1178479,5.248138707165763
943.0,,De Witteln.,4.0,3971.0,Leopoldsburg,Limburg,,,,,51.1144947,5.262171057639594
944.0,,Groenstraat,5.0,3980.0,Tessenderlo,Limburg,,Y,,,51.0746383,5.0919824
946.0,,Villa-Hermosa,1.0,1000.0,Brussel,Bruxelles-Brussel,,Y,,,50.8430291,4.3589511
947.0,,Jubelpark,10.0,1000.0,Brussel,Bruxelles-Brussel,,Y,,,50.8393511,4.3917149
950.0,,Guido Gezellestraat,1.0,8970.0,Poperinge,West-Vlaanderen,,Y,,,50.7843589,2.8817117
951.0,,Ouderdomseweg,3.0,8970.0,Poperinge,West-Vlaanderen,,Y,,,50.8384859,2.7580062
952.0,,Havendoklaan,,1800.0,Vilvoorde,Vlaams-Brabant,,,,,50.9449406,4.4374124
956.0,,Allée de Clerlande ,6.0,1340.0,Ottignies,Brabant Wallon,,,,,50.6795685,4.5918814
957.0,,Rue de la Spinette,37.0,5140.0,Sombreffe,Namur,,Y,,,50.4882915,4.5957004403722586
958.0,,Porte De Liège,7.0,4342.0,Hognoul,Liège,,,,,50.6789177,5.462922116047608
959.0,,Broekstraat,31.0,1000.0,Brussel,Bruxelles-Brussel,,,,,50.8509439,4.358333
960.0,,Boulevard de l Empereur ,4.0,1000.0,Bruxelles,Bruxelles-Brussel,,N,,,50.8432758,4.356757
961.0,,Chaussée De Charleroi,38.0,1060.0,Bruxelles,Bruxelles-Brussel,,,,,50.8310052,4.356571
962.0,,Rue Du Commerce,8.0,1400.0,Nivelles,Brabant Wallon,,Y,,,50.591208550000005,4.3643628326855985
966.0,,Industriepark,16.0,3300.0,Tienen,Vlaams-Brabant,,,,,50.8082997,4.960487856550007
967.0,,Paaiestraat,17.0,2500.0,Lier,Antwerpen,,,,,51.15109675,4.553323567079522
968.0,,Blookbergstraat,7.0,3690.0,Zutendaal,Limburg,,N,,,50.9275436,5.572877397511274
970.0,,Haachtsesteenweg ,672.0,1910.0,Kampenhout,Vlaams-Brabant,,,,,50.9592167,4.598768517914104
971.0,,Av. De l Enseignement,16.0,7330.0,Saint-Ghislain,Hainaut,,,,,50.445208199999996,3.818089064698861
972.0,,Pantserschipstraat,108.0,9000.0,Gent,Oost-Vlaanderen,,y,,,51.0912611,3.7281085
973.0,,Pantserschipstraat ,108.0,9000.0,Gent,Oost-Vlaanderen,,y,,,51.0912611,3.7281085
974.0,,Avenue du Port,57.0,1000.0,Bruxelles,Bruxelles-Brussel,,,,,50.8648345,4.3505967
975.0,,Place des Armateurs,6.0,1000.0,Bruxelles,Bruxelles-Brussel,,,,,50.8650573,4.3510195
977.0,,Av. des Anciens Combattants,260.0,1140.0,Bruxelles,Bruxelles-Brussel,,,,,50.8676088,4.407502341736105
979.0,,Koning Albert-II laan,19.0,1210.0,Brussel,Bruxelles-Brussel,,,,,50.859138,4.3573915
980.0,,Museumstraat,9.0,1000.0,Brussel,Bruxelles-Brussel,,Y,,,50.842232,4.3583536
981.0,,Nelissenlaan ,13.0,3620.0,Lanaken,Limburg,,Y,,,50.8386359,5.626552809388806
982.0,,Berenhofstraat,12.0,3620.0,Veldwezelt,Limburg,,Y,,,50.8656616,5.630417
983.0,,Biesweg,18.0,3620.0,LANAKEN,Limburg,,Y,,,50.8860002,5.6069628
984.0,,Populierenlaan,34.0,3620.0,Rekem,Limburg,,Y,,,50.923064600000004,5.693602609596889
985.0,,Kasteelstraat,32.0,3620.0,Neerharen,Limburg,,Y,,,50.907613049999995,5.687548801787878
986.0,,Maaseikersteenweg,55.0,3620.0,Gellik,Limburg,,Y,,,50.882623,5.6732876
987.0,,Jan Rosierlaan,1.0,3620.0,Lanaken,Limburg,,Y,,,50.88909045,5.651984365975991
988.0,,Aan De Engelse hof,,3620.0,LANAKEN,Limburg,,Y,,,50.8891913,5.6574977
989.0,,Engelse Hof,,3620.0,LANAKEN,Limburg,,Y,,,50.8890769,5.6559768
993.0,,Poverstraat,75.0,1731.0,Asse,Vlaams-Brabant,,Y,,,50.8927339,4.272182
994.0,,Provincieplein,1.0,3010.0,Leuven,Vlaams-Brabant,,Y,,,50.8766458,4.716797718192401
995.0,,Leuvense weg,48.0,1000.0,Brussel,Bruxelles-Brussel,,N,,,50.8478225,4.3666193
996.0,,Leuvense weg,48.0,1000.0,Brussel,Bruxelles-Brussel,,N,,,50.8478225,4.3666193
997.0,,Leuvense weg,42.0,1000.0,Brussel,Bruxelles-Brussel,,N,,,50.847555,4.3652809
998.0,,Hertogstraat,61.0,1000.0,Brussel,Bruxelles-Brussel,,N,,,50.8466633,4.367302
999.0,,Leuvenseweg,13.0,1000.0,Brussel,Bruxelles-Brussel,,N,,,50.8472889,4.3649974
1000.0,,Leuvenseweg,13.0,1000.0,Brussel,Bruxelles-Brussel,,N,,,50.8472889,4.3649974
1001.0,,Leuvenseweg,21.0,1000.0,Brussel,Bruxelles-Brussel,,N,,,50.8476769,4.3670181
1002.0,,Leuvenseweg,21.0,1000.0,Brussel,Bruxelles-Brussel,,N,,,50.8476769,4.3670181
1003.0,,Leuvenseweg,21.0,1000.0,Brussel,Bruxelles-Brussel,,N,,,50.8476769,4.3670181
1004.0,,Leuvenseweg,21.0,1000.0,Brussel,Bruxelles-Brussel,,N,,,50.8476769,4.3670181
1005.0,,Leuvenseweg ,7.0,1000.0,Brussel,Bruxelles-Brussel,,N,,,50.8474156,4.3643879
1006.0,,Leuvenseweg,7.0,1000.0,Brussel,Bruxelles-Brussel,,N,,,50.8474156,4.3643879
1008.0,,Gemeentestraat,41.0,2560.0,Nijlen,Antwerpen,,Y,,,51.16184015,4.674279722964009
1009.0,,Rue du Boignées,13.0,1440.0,Wauthier-Braine,Brabant Wallon,,,,,,
1010.0,,Av. Arnaud Fraiteur Laan,,1050.0,Bruxelles,Bruxelles-Brussel,,,,,50.8173089,4.394144
1011.0,,Veldstraat,50.0,9840.0,De,Oost-Vlaanderen,,Y,,,50.982835,3.6867777745471004
1012.0,,Benzineweg,11.0,2020.0,Antwerpen,Antwerpen,,,,,51.1967576,4.3500219
1013.0,,Langerbruggekaai,18.0,9000.0,Gent,Oost-Vlaanderen,,,,,51.1250174,3.7605844
1014.0,,Drapstraat,76.0,9810.0,Nazareth,Oost-Vlaanderen,,,,,50.95738825,3.6087203129230616
1015.0,,Pl. Pierre de Coubertin,1.0,1348.0,Louvain-la-Neuve,Brabant Wallon,,Y,,,50.6703844,4.6069121
1019.0,,Graaf Jansdijk,1.0,8380.0,Zeebrugge,West-Vlaanderen,,,,,51.3370668,3.2026074206527517
1020.0,,Brusselstraat,59.0,2018.0,Antwerpen,Antwerpen,,,,,51.20175405,4.3909690311093055
1021.0,,Station de Redu ,,6890.0,Redu,Luxembourg,,,,,50.0020233,5.145139628149533
1022.0,,Rue Station de Redu,,6890.0,REDU,Luxembourg,,,,,,
1023.0,,Rue Station de Redu,,6890.0,REDU,Luxembourg,,,,,,
1024.0,,Rue de Limbourg,79.0,4800.0,Verviers,Liège,,Y,,,50.601067349999994,5.880633501393142
1026.0,,Krijgsbaan,,2600.0,Berchem,Antwerpen,,,,,,
1027.0,,Woluwelaan,11.0,1830.0,Machelen,Vlaams-Brabant,,,,,50.91600605,4.430536469184917
1028.0,,Avenue du Progrès,,4432.0,Alleur,Liège,,,,,50.672958,5.5258998
1029.0,,Savaanstraat,1.0,9810.0,Eke,Oost-Vlaanderen,,,,,50.9793863,3.661163346125311
1030.0,,Bergensesteenweg,427.0,1600.0,Sint-Pieters-Leeuw,Vlaams-Brabant,,,,,50.78371315,4.278361166832461
1032.0,,Pantserschipstraat,207.0,9000.0,Gent,Oost-Vlaanderen,,,,,51.0912611,3.7281085
1033.0,,Kerkstraat,36.0,9870.0,Zulte,Oost-Vlaanderen,,,,,50.9375221,3.4610047
1034.0,,Staatsbaan,149.0,9870.0,ZULTE,Oost-Vlaanderen,,,,,50.92156,3.4448429
1035.0,,Staatsbaan,148.0,9870.0,ZULTE,Oost-Vlaanderen,,,,,50.9214633,3.4430538
1036.0,,Dorpsstraat,46.0,9870.0,Zulte,Oost-Vlaanderen,,,,,50.9593112,3.4881787
1037.0,,Lieven Gevaertstraat,15.0,2950.0,Kapellen,Antwerpen,,Y,,,51.2994224,4.4360832
1038.0,,A. Laporte,34.0,4900.0,Spa,Liège,,,,,50.4901458,5.8588671
1039.0,,Rue Frères Taymans,28.0,1480.0,Tubize,Brabant Wallon,,Y,,,50.6892066,4.2059307
1040.0,,Rue du Parc Industriel,31.0,7822.0,Meslin-l Evêque,Hainaut,,Y,,,50.654112,3.8620462095213215
1041.0,,Siebeponisweg,7.0,4700.0,Eupen,Liège,,,,,50.6491303,6.0088159
1043.0,,Rue Jourdan,,1060.0,Bruxelles,Bruxelles-Brussel,,N,,,50.8336736,4.352993
1044.0,,Rue Henri Jaspaar,,1060.0,Bruxelles,Bruxelles-Brussel,,N,,,,
1045.0,,Avenue Brugmann ,27.0,1060.0,Bruxelles,Bruxelles-Brussel,,Y,,,50.8218909,4.3528724
1047.0,,Rue de Châtelet ,62.0,1495.0,Villers-la-Ville,Brabant Wallon,,Y,,,50.4078255,4.401358103577343
1048.0,,Straatakkers,1.0,2381.0,Ravels,Antwerpen,,,,,51.4108572,5.0071505
1049.0,,De Wilders,41.0,2382.0,Ravels,Antwerpen,,,,,51.4537463,5.044553732857061
1050.0,,Place Jean Jacobs ,6.0,1000.0,Bruxelles,Bruxelles-Brussel,,Y,,,50.835703699999996,4.352428291946305
1051.0,,Rue des Guillemins,113.0,4000.0,Liège,Liège,,Y,,,50.62684575,5.566774966105771
1052.0,,Vaartstraat,46.0,3000.0,Leuven,Vlaams-Brabant,,Y,,,50.882265950000004,4.701434929308522
1053.0,,Sluisberg,1.0,3800.0,Sint-Truiden,Limburg,,Y,,,50.8140013,5.183529765190754
1054.0,,Kazernestraat,13.0,3800.0,SINT-TRUIDEN,Limburg,,N,,,50.81666475,5.181382198373145
1055.0,,Plankstraat,18.0,3800.0,SINT-TRUIDEN,Limburg,,Y,,,50.8163568,5.187920985837439
1056.0,,Minderbroedersstraat,25.0,3800.0,SINT-TRUIDEN,Limburg,(CC De Bogaard),Y,,,50.93232755,5.336101372872651
1057.0,,Grote Markt ,0.0,3800.0,SINT-TRUIDEN,Limburg,,Y,,,50.8158299,5.1860525
1058.0,,Begaardenbosstraat,,3800.0,SINT-TRUIDEN,Limburg,,Y,,,50.8534309,5.2401381
1059.0,,Jodenstraat ,225.0,3800.0,SINT-TRUIDEN,Limburg,,Y,,,50.8138358,5.1916728
1060.0,,Sportlaan ,,3800.0,SINT-TRUIDEN,Limburg,,Y,,,50.8267813,5.1729589
1061.0,,Olympialaan ,10.0,3800.0,SINT-TRUIDEN,Limburg,,N,,,50.810864699999996,5.1810924596256385
1062.0,,Olympialaan,10.0,3800.0,Sint-Truiden,Limburg,Uitleendienst,Y,,,50.810864699999996,5.1810924596256385
1063.0,,Boulevard Anspach,6.0,1000.0,Bruxelles,Bruxelles-Brussel,,,,,50.8505481,4.3521891
1064.0,,Boulevard Anspach,6.0,1000.0,Bruxelles,Bruxelles-Brussel,,,,,50.8505481,4.3521891
1065.0,,Boulevard E. Jacqmain,1.0,1000.0,Bruxelles,Bruxelles-Brussel,,,,,,
1066.0,,Place d Escanaffles ,23.0,7760.0,Escanaffles,Hainaut,,,,,50.7564361,3.448654316500857
1067.0,,Rue du Prévôt,,1050.0,Bruxelles,Bruxelles-Brussel,,Y,,,50.8203383,4.3628129
1068.0,,Avenue Albert,,1342.0,Limelette,Brabant Wallon,,,,,50.6811166,4.5726497
1069.0,,Avenue Greiner,1.0,4100.0,Seraing,Liège,,,,,50.6151863,5.512730455728567
1070.0,,Gemeenteplein,39.0,1560.0,Hoeilaart,Vlaams-Brabant,,Y,,,50.7682882,4.4737816
1071.0,,Industrieweg,3.0,2880.0,Bornem,Antwerpen,,Y,,,51.090824299999994,4.26102125982521
1072.0,,Hombeeksesteenweg ,323.0,2800.0,Mechelen,Antwerpen,,,,,51.0144902,4.4548582
1073.0,,Sint-Jorisplein,25.0,3300.0,Tienen,Vlaams-Brabant,,Y,,,50.8050525,4.935183400813857
1074.0,,Rue du Parc Industriel,1.0,4480.0,Engis,Liège,,,,,50.54492565,5.328411096799849
1076.0,,Industrieweg,80.0,3620.0,Lanaken,Limburg,,,,,50.8866324,5.6585502
1077.0,,Industrieweg,80.0,3620.0,LANAKEN,Limburg,,,,,50.8866324,5.6585502
1078.0,,Industrieweg,80.0,3620.0,LANAKEN,Limburg,,,,,50.8866324,5.6585502
1079.0,Appareil fixe-Vast apparaat,Avenue Albert Ier,60.0,5000.0,Namur,Namur,Rez-de-chaussée,Oui-Ja,Non-Nee,Lundi au vendredi de 6h à 21h30,50.72809205,4.4921217554453
1080.0,Appareil fixe-Vast apparaat,Avenue Albert Ier,60.0,5000.0,Namur,Namur,Rez-de-chaussée,Oui-Ja,Non-Nee,Lundi au vendredi de 6h à 21h30,50.72809205,4.4921217554453
1081.0,Appareil fixe-Vast apparaat,Boulevard Piercot,35.0,4000.0,Liège,Liège,1er étage (ex) infirmerie ,Oui-Ja,Non-Nee,lundi au vendredi de 9h à 18h,50.635190800000004,5.569690327245913
1082.0,,E. Solvay,376.0,4000.0,Liège,Liège,,,,,50.6616614,5.5959319
1083.0,,Rue d Arlon,50.0,6780.0,Messancy,Luxembourg,,Y,,,49.659791549999994,5.802207112224911
1084.0,,Boulevard du Triomphe ,135.0,1050.0,Bruxelles,Bruxelles-Brussel,,,,,50.8217907,4.4011203
1085.0,,Rue Camille Hubert,2.0,5032.0,Gembloux,Namur,,,,,50.5021933,4.714284809794872
1086.0,,Route de la Lache,4.0,5150.0,Floreffe,Namur,,,,,50.44506685,4.788394349999997
1087.0,,Luchthavenlei,,2600.0,Berchem,Antwerpen,,,,,,
1088.0,,Motstraat,40.0,2800.0,Mechelen,Antwerpen,,,,,51.01366965,4.49089833693742
1093.0,,St. Lendriksborre,3.0,1120.0,Brussel,Bruxelles-Brussel,,,,,50.9091701,4.3971184
1094.0,,Weiveldlaan ,19.0,1930.0,Zaventem,Vlaams-Brabant,,,,,50.871434,4.4918865
1096.0,,Avenue du Bourget ,60.0,1140.0,Brussel,Bruxelles-Brussel,,,,,50.8781381,4.436677168341154
1097.0,,Avenue du Bourget,60.0,1140.0,Brussel,Bruxelles-Brussel,,,,,50.8781381,4.436677168341154
1098.0,,Rue de la Spinette ,1.0,5140.0,Sombreffe,Namur,,,,,50.494128399999994,4.5915956107307485
1099.0,,Industriestrasse,,4700.0,Eupen,Liège,,,,,50.6424585,6.0069285
1100.0,,Rue Chapelle Beaussart,80.0,6030.0,Marchienne-au-Pont,Hainaut,,N,,,50.40473485,4.416777199999999
1102.0,,Sint Bernardusplain ,2.0,8620.0,Nieuwpoort,West-Vlaanderen,,Y,,,,
1103.0,,Marktplein ,7.0,8620.0,NIEUWPOORT,West-Vlaanderen,,Y,,,51.1293095,2.7514569
1104.0,,KAAI  ,,8620.0,NIEUWPOORT,West-Vlaanderen,,Y,,,51.1333702,2.7484991
1105.0,,Dudenhofenlaan,,8620.0,NIEUWPOORT,West-Vlaanderen,,Y,,,51.1354969,2.733148
1106.0,,Avenue de Stalingrad ,,1000.0,Bruxelles,Bruxelles-Brussel,,Y,,,50.8402036,4.342647
1107.0,,Kerkstraat,61.0,2970.0,Schilde,Antwerpen,,,,,51.2642163,4.557556452625996
